bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",0,15.1445,15.0522,0.0473253,0.000208193,0.0490013,0.000217451,0.0503707,0.000226816,0.0510519,0.000235781,0.0513161,0.000244875,56251.31491220000,0.00151227,0.00113765,4.15379,2.02698,1.96328,8732.56,0.170716,0.649207,1.21582,2.26151,0.647149,3.90386,1.67868,0.882307,0.876729,1.34960,2.59847,2.22249,1.62366,1.88595,1.07161,0.910745,4.78163,2.17704,1.01821,1.43588,0.625118,1.43290,12.5817,7.78591,2.97061,2.74498,1.64457,4.78294,0.699852,6.68860,26.0259,67.1364,62.1212,8.53706,2.54488,3.02741,1.02969,2.95904,30.2137,96.1785,717.596,83.0991,11.8479,1.60512,1.45426,2.42921,2.04554,11.2501,49.7386,110.135,94.8376,9.52078,0.850094,1.53687,1.16583,1.50951,1.33492,9.44555,38.7079,28.6260,5.05675,1.11238,1.31941,0.450622,1.68697,0.922318,1.29759,3.51499,5.43024,1.87752,1.94641,0.710210,0.248577,0.698578,1.45915,1.76517,1.30672,2.53374,1.91652,1.53622,0.0905945
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",1,15.1579,15.0421,0.0476719,0.000216691,0.0493714,0.000227838,0.0507064,0.000239194,0.0513511,0.000250377,0.0515996,0.000261933,56251.31493497923,0.00201508,0.00136567,4.19083,2.03885,1.98270,8762.56,0.749301,0.273843,1.15880,2.60550,1.70132,3.52889,1.93986,0.983793,0.820930,1.15875,2.64570,2.93672,1.20517,2.17254,1.19758,1.26680,3.88645,1.83440,1.43802,2.02295,1.50785,1.54211,13.3869,7.65456,2.53149,2.61867,2.53261,3.60100,1.37780,5.64005,26.9611,66.8599,61.8485,7.95292,2.28213,2.28471,2.22686,2.90220,30.0741,98.3053,721.307,80.4455,12.3670,1.86682,2.51847,3.06973,2.96802,12.4011,51.0741,112.190,98.1780,8.77490,1.93145,1.74100,1.07579,1.37906,1.75437,10.6655,42.8554,27.9413,5.63907,1.70220,1.57902,1.34474,2.89270,0.899446,1.19453,2.86707,5.64514,1.93257,2.85795,1.24281,0.270294,1.48707,1.56003,1.70737,1.40435,1.45111,2.10717,1.80003,0.591921
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",2,15.1598,15.0290,0.0476789,0.000220947,0.0493907,0.000233088,0.0507474,0.000245539,0.0513900,0.000257884,0.0516333,0.000270688,56251.31495775846,0.00200845,0.00147718,4.14701,2.02846,1.96382,8802.56,0.0869962,0.326824,1.77320,2.57796,1.51543,3.50175,1.99201,0.956629,0.322360,0.619406,2.28245,2.29669,1.77093,2.11486,0.830658,1.51891,3.75049,1.77730,1.48139,2.14663,1.86108,0.951625,13.1965,7.53850,2.73097,1.95739,1.87359,2.94574,0.949726,7.72782,26.7601,67.3024,62.0472,7.75404,2.32233,3.28530,1.80849,3.35277,31.7880,96.9751,724.799,76.3742,11.8423,1.12317,2.97184,3.76058,2.43415,12.0281,52.2243,114.153,96.8275,8.95466,1.71577,2.07239,1.28086,1.58323,1.09100,10.9474,41.2340,28.3003,5.52512,1.82976,1.39115,1.00297,2.77784,2.41157,1.70295,3.99779,4.49044,1.18589,2.58599,1.52141,0.955840,1.07690,1.21946,2.68721,1.76945,2.37832,1.57864,1.93293,0.803385
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",3,15.1570,15.0304,0.0477740,0.000219454,0.0494877,0.000231211,0.0508617,0.000243267,0.0515103,0.000255158,0.0517594,0.000267473,56251.31498053767,0.00194490,0.00143484,4.15082,2.03416,1.96324,8817.56,-0.000476084,0.318226,1.28365,3.29311,1.34888,3.65245,2.22232,1.50221,1.25774,0.145271,2.28922,2.80067,1.54390,2.35929,1.45784,1.52564,3.75745,1.70620,1.24791,1.59056,2.01645,1.74449,13.1190,7.45857,2.18511,2.42741,1.56258,3.25507,0.326229,7.01937,24.1148,64.4082,63.8861,7.03630,2.32252,3.12395,2.27026,2.62785,35.1062,101.848,726.161,76.2872,12.3302,1.51291,2.16247,2.46724,2.20338,12.5078,51.1829,116.670,94.7343,8.72294,1.56292,2.31222,0.800523,1.26657,1.32646,9.91602,40.2818,27.7480,5.20961,1.50886,1.23734,0.545211,2.70169,1.09349,1.86253,3.84554,5.84347,1.73847,2.66461,0.965306,0.235054,1.07009,2.53236,2.05590,1.44312,2.21164,2.23674,1.76439,0.476584
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",4,15.1581,15.0396,0.0480475,0.000219493,0.0497741,0.000231159,0.0511400,0.000243086,0.0517954,0.000254867,0.0520475,0.000267061,56251.31500331690,0.00186911,0.00142365,4.12881,2.04428,1.94950,8885.56,0.552022,0.474344,1.44063,3.20887,1.42492,3.72859,1.66324,1.34046,0.861406,0.714330,2.68075,3.05798,1.62940,1.81281,1.23275,1.68723,4.15810,1.55701,1.86537,1.66359,1.62253,1.50056,13.4251,8.01428,2.80294,2.65704,1.78949,3.56589,-0.452235,5.99836,24.5180,65.3697,64.0469,6.95852,2.72320,3.52436,1.95364,2.94312,32.3308,98.1017,732.167,76.1195,12.6579,1.34989,1.59872,3.30218,2.84550,12.3577,53.2076,114.735,97.4851,7.77662,1.72904,1.62136,0.630721,1.33932,1.00835,10.9413,42.6540,28.9258,5.59902,0.941835,1.85098,0.699806,1.85906,1.64000,1.39575,3.45724,6.08457,1.66201,2.27663,1.36489,0.232052,1.37279,1.83116,2.21077,1.59215,3.07904,2.14882,2.24215,0.314654
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",5,15.1590,15.0308,0.0478181,0.000221857,0.0495499,0.000234173,0.0509251,0.000246809,0.0516029,0.000259376,0.0518920,0.000272429,56251.31502609613,0.00199889,0.00149449,4.13576,2.04062,1.97558,8870.56,0.412120,1.05067,1.53996,2.50528,1.44354,4.14428,1.84050,0.806297,1.19438,0.558472,2.07085,2.06812,1.55619,2.76765,1.23848,1.76892,4.32006,1.79651,1.86817,1.74564,1.62503,2.29625,13.9699,8.09668,2.18133,2.18873,1.63624,4.08059,2.25269,7.15291,24.8930,63.0079,62.9823,7.25134,2.45801,3.50097,1.26797,3.51943,33.2999,99.5011,730.895,75.0890,11.6007,2.00631,2.57846,3.38575,2.77065,12.6779,53.6161,116.194,94.0220,8.65531,1.73313,1.70354,1.07559,1.26242,1.63616,9.27712,42.3414,28.6124,5.28495,1.66367,1.15623,1.20883,1.60438,1.53547,1.83779,2.73236,7.25446,1.95047,2.95277,1.02057,0.567894,1.16036,1.53657,2.15064,1.84991,2.62406,2.42044,1.33842,0.652158
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",6,15.1526,15.0310,0.0476443,0.000215505,0.0493446,0.000226383,0.0507095,0.000237486,0.0513573,0.000248339,0.0516101,0.000259535,56251.31504887535,0.00193860,0.00133518,4.13881,2.04742,1.97592,8822.56,-0.0689932,0.568455,2.65850,2.82171,1.51813,4.21905,1.91533,1.67109,0.717974,0.678839,2.95407,1.86076,1.59517,1.85667,1.12068,2.19219,4.59488,1.20916,1.57299,2.63743,1.25392,1.75746,13.4423,8.43439,2.66600,2.67502,2.19888,3.18184,0.252410,6.94460,25.2414,64.4864,62.2900,6.64110,2.80413,3.36662,2.04600,2.95707,33.4532,101.777,726.760,74.5991,12.0926,1.44386,3.13442,2.99141,2.41250,11.8497,51.3949,115.992,93.3357,7.89995,1.85139,1.66453,0.892495,0.958799,1.81206,10.0876,41.7220,27.6032,5.38180,1.28045,1.01572,1.46545,2.32159,1.56335,1.63121,3.14814,5.92862,1.90036,2.59051,1.20779,0.483037,1.15662,1.92157,2.06624,2.00761,2.38231,1.66441,1.61474,0.965884
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",7,15.1702,15.0179,0.0477242,0.000213242,0.0495273,0.000223720,0.0509326,0.000234257,0.0515900,0.000244435,0.0518700,0.000254922,56251.31507165457,0.00178044,0.00126765,4.19441,2.04272,1.97583,8775.56,0.00208567,-0.157829,0.884613,2.89373,1.82709,4.21034,2.06545,1.34616,0.552312,0.390003,2.21708,2.39115,1.47054,2.04718,1.92778,1.53009,3.99773,1.55394,1.56245,1.99024,1.70859,1.19228,12.1892,7.30073,2.34394,2.11646,1.87614,3.63242,0.785760,6.85346,25.3082,64.2303,62.5168,6.14913,1.83602,3.35345,2.19407,3.26795,35.7417,101.767,722.630,72.2457,12.7462,1.59464,1.04346,3.77207,2.60422,13.4581,53.7686,117.403,92.4813,8.17070,1.88547,1.85133,1.12238,1.26912,2.03378,11.5057,44.0906,29.7247,5.68544,1.67129,1.70422,0.841777,2.15540,1.24036,1.77447,3.44748,5.99551,1.41568,2.26601,1.27453,0.553673,1.45426,1.44329,2.13521,1.52839,2.61434,2.40482,2.56863,0.320705
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",8,15.1687,15.0214,0.0476671,0.000216203,0.0493988,0.000227289,0.0507449,0.000238536,0.0513855,0.000249575,0.0516534,0.000261008,56251.31509443380,0.00185871,0.00135269,4.12633,2.03189,1.95087,8807.56,0.161963,0.878612,2.00852,2.57250,1.03409,3.49623,1.66901,0.714368,0.316877,0.867342,2.51983,2.38642,1.46639,2.28019,1.30337,1.67981,3.99330,1.86247,1.71677,1.90890,1.62921,1.82416,13.0432,6.89840,2.88767,2.35004,2.34259,3.86956,1.49246,6.38665,25.0737,60.4524,61.7234,6.55409,1.92138,3.35983,1.72489,3.02873,32.8911,99.9779,725.541,73.4605,11.9190,1.91376,1.60448,3.13696,2.67904,13.2959,53.6833,119.665,94.6546,7.61019,1.08729,2.15684,1.36152,0.868208,1.95476,11.1068,43.3751,27.9060,4.73639,1.74836,1.31284,0.0832754,1.85385,1.71194,1.70223,3.84638,5.84281,1.65710,2.19395,1.43903,-0.157528,0.765781,1.99238,1.98299,1.44695,2.69249,1.65634,1.76710,0.639977
"ch2/bcd/SPITZER_I2_46470144_0000_0000_1_bcd.fits",9,15.1621,15.0299,0.0475886,0.000213432,0.0493236,0.000223910,0.0506942,0.000234518,0.0513510,0.000244830,0.0516271,0.000255458,56251.31511721302,0.00185167,0.00127953,4.13779,2.04365,1.97345,8808.56,0.324971,0.0873164,1.37213,3.30092,1.27758,3.81924,1.51560,0.640337,0.479422,0.851091,2.65832,3.11622,1.29520,2.42304,1.59829,1.66474,4.37095,1.84718,1.40449,1.98871,1.55259,1.34897,12.0324,7.13852,2.96601,2.50723,2.18708,3.64779,0.878802,6.86852,25.2439,63.6036,62.9322,6.16497,2.17050,3.85052,2.82613,2.87479,32.8169,98.1940,725.553,71.9306,13.1661,2.31751,1.60990,3.31867,3.06000,12.4134,52.5377,116.573,95.5254,9.26339,1.22982,1.98674,1.12172,1.10723,1.95450,11.4246,42.3456,28.3812,5.68517,0.950204,1.46927,1.08627,2.40105,1.02358,1.55577,3.61905,5.61234,1.58889,2.51533,1.13072,0.0839647,1.38363,1.84141,2.45365,1.76847,2.62009,1.82700,2.01289,0.725060
