bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",0,15.1670,15.1064,0.0475297,0.000218994,0.0492200,0.000230716,0.0505068,0.000242639,0.0511718,0.000254549,0.0514592,0.000266903,56436.42203010000,0.00190732,0.00143379,4.36606,2.06245,2.00944,8563.56,0.348696,0.430282,1.31582,3.08459,1.46012,4.00251,2.25394,0.743284,0.345536,1.41511,2.58411,2.70485,1.29713,2.50487,1.98798,1.82129,5.00321,1.30180,1.62605,1.89678,1.77242,1.09859,10.7793,7.44881,3.34413,2.18101,1.62820,3.01855,3.67423,3.94409,24.7549,58.2082,63.1725,9.66694,1.44137,3.19840,2.14510,2.65983,23.8999,85.9570,702.626,112.366,16.7552,1.94335,1.63428,3.51844,2.58592,9.50225,51.1787,113.441,100.152,13.2434,1.54814,1.83391,1.58994,1.41252,1.47184,8.79609,39.6434,33.1914,7.17278,1.57743,1.61403,1.91473,1.92770,1.71265,1.62245,3.22303,6.15892,2.12392,2.03559,0.562396,0.661890,1.40738,2.57639,2.41272,1.81629,2.28344,1.84850,1.63590,1.22805
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",1,15.1725,15.1291,0.0479082,0.000211562,0.0496880,0.000221507,0.0510211,0.000231387,0.0517231,0.000241026,0.0520035,0.000250850,56436.42205287923,0.00187959,0.00121062,4.40724,2.02733,1.97031,8507.56,0.217377,0.377244,1.26302,2.14751,1.80446,3.55293,1.56661,1.00742,0.451182,0.803741,2.68977,1.98985,1.48262,3.08889,1.16471,1.61919,3.38120,0.940606,1.35687,1.54185,1.96898,1.14199,10.9766,8.05479,3.62038,2.37943,1.74974,2.99755,0.0653471,4.55273,25.2927,57.5336,64.9799,11.6405,2.21611,3.57515,3.11160,2.76650,22.3413,85.5666,699.118,121.955,17.3615,2.44877,1.74089,3.70560,2.21938,9.29439,49.8294,115.560,99.4383,14.8613,1.42263,1.63032,1.39267,1.77432,1.59096,9.55016,39.9987,36.2307,7.45130,1.53936,1.42311,1.66521,2.44536,1.30284,0.976306,2.50114,5.73604,2.10042,2.01511,1.41509,1.00469,1.20338,2.05878,1.97565,1.60885,2.53743,1.87587,1.50210,0.376982
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",2,15.1743,15.1242,0.0477141,0.000211809,0.0494306,0.000221803,0.0507005,0.000231754,0.0513513,0.000241506,0.0516050,0.000251497,56436.42207565845,0.00190312,0.00122760,4.27989,1.98838,1.95366,8564.56,0.652918,0.257300,1.38228,2.58886,1.68447,3.67109,2.55800,1.67847,0.411012,0.659835,2.47445,2.00618,1.49770,2.15412,1.02425,1.09482,3.47507,1.50324,1.73892,1.85285,1.57454,1.84894,10.5044,7.16199,3.61294,2.21604,1.81925,3.49178,1.50105,4.50524,25.6439,55.7128,61.4958,10.1551,2.08926,2.88945,2.75802,2.72578,21.5883,83.7334,704.284,124.836,17.6503,1.84981,2.34115,2.93256,1.91755,9.07306,51.3769,112.010,96.7083,15.5129,1.67546,1.80090,0.822152,1.05104,1.42849,8.82896,39.4362,34.0133,6.18072,1.29417,1.49256,1.77143,2.39951,1.48948,1.16365,2.45663,5.77121,2.36978,2.82559,1.44788,1.12297,1.31741,1.47428,2.32452,1.87985,1.78180,1.83326,1.30138,0.0959621
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",3,15.1681,15.1148,0.0478066,0.000218072,0.0495259,0.000229497,0.0508155,0.000241052,0.0514787,0.000252556,0.0517317,0.000264432,56436.42209843767,0.00207240,0.00139766,4.38386,2.03241,1.98394,8517.56,0.151286,0.391155,1.19677,2.64375,1.65948,3.64605,2.29493,1.10096,0.465005,1.63021,2.40552,3.09247,1.42779,2.00406,1.65293,1.87309,4.26920,1.35454,1.72263,1.91576,1.63594,1.19696,10.9517,8.18802,3.12853,3.06080,1.88102,4.06462,0.285519,4.85371,27.2816,57.3564,63.6856,9.70950,2.04278,3.40129,2.34210,2.62133,23.8579,88.4209,700.148,117.908,18.0383,2.38226,2.31608,3.49229,2.56088,9.63307,50.8196,114.122,100.022,13.7717,1.52421,2.19627,1.68918,1.11341,1.49119,8.41553,40.7653,32.3354,6.79574,1.83271,1.39881,2.18480,3.27653,1.67665,1.27266,3.26699,5.72313,2.32445,1.92323,1.00387,1.01963,1.67662,1.36960,2.14090,1.46344,3.18861,2.22327,1.27526,0.949209
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",4,15.1763,15.1216,0.0478726,0.000212187,0.0495827,0.000222185,0.0508672,0.000232177,0.0515674,0.000242023,0.0518627,0.000252095,56436.42212121690,0.00189118,0.00123082,4.39927,2.04172,1.97211,8498.56,0.396229,-0.239853,1.12271,3.45332,1.98369,4.44618,1.34865,0.474255,0.628893,1.05015,2.23371,1.99526,1.87741,2.93553,0.936792,1.62409,3.93654,1.17994,1.11094,2.64320,1.18251,1.12968,10.8080,8.28162,3.53155,2.83777,2.20615,3.67857,0.286079,5.01087,25.9983,57.1943,63.3666,11.1468,1.80409,4.11888,2.66135,2.78662,22.0442,86.8836,698.763,119.371,16.5542,2.06989,2.08238,3.39538,1.74933,8.43230,52.8189,117.424,99.9215,14.3900,1.82335,1.79042,1.46115,1.44152,1.89632,7.95145,38.7970,33.7701,7.91426,1.12803,1.48702,1.65116,3.12329,1.83210,1.58635,3.73545,6.52039,1.85104,2.54693,1.48043,0.709354,1.22278,1.92300,2.14827,2.02532,1.84829,1.56432,1.84416,0.316956
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",5,15.1658,15.1206,0.0475197,0.000213989,0.0492149,0.000224562,0.0504811,0.000235185,0.0511279,0.000245680,0.0513785,0.000256482,56436.42214399613,0.00202723,0.00129894,4.38237,2.02016,1.96698,8446.56,0.319148,1.11627,1.52601,2.81287,1.74765,3.73347,2.38240,1.42485,0.709043,0.869313,2.13805,2.30692,1.78029,2.67852,0.995170,1.52814,4.23165,1.08251,1.63167,1.34609,1.31175,1.02490,11.0930,8.65485,3.11430,2.10777,1.63271,3.95266,1.18748,4.42453,26.8443,61.4256,63.4894,10.4721,2.00738,3.12664,2.97672,2.94821,21.0967,87.0477,694.228,117.264,18.3789,1.91309,2.08362,3.06130,2.36523,9.51599,50.9422,110.521,100.709,13.4947,2.19994,1.84911,1.91476,1.73648,1.47875,8.16303,39.0849,33.5057,6.14991,1.42334,1.77292,1.76907,2.47421,2.03054,1.39433,2.76108,5.36917,2.44614,2.27780,0.809485,0.948385,1.30126,1.92617,2.07312,1.95259,2.48566,2.81470,1.92646,0.718141
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",6,15.1632,15.1130,0.0478325,0.000210436,0.0495621,0.000220066,0.0509001,0.000229698,0.0516110,0.000239066,0.0519016,0.000248590,56436.42216677535,0.00183652,0.00118068,4.39364,2.03294,1.97979,8512.56,0.260456,-0.216420,1.22637,2.43276,1.45082,3.91334,2.64138,1.84119,0.179683,1.11337,2.37174,2.39254,1.15987,2.20723,1.38594,1.91652,4.47073,1.08565,1.15980,1.50070,1.77519,1.97191,11.8661,7.84942,3.26721,1.47785,1.78567,3.39185,1.16641,4.63965,27.4652,63.0958,61.3109,10.2115,2.14517,3.74302,2.44932,2.41178,24.1241,85.6866,699.908,121.264,17.9861,2.01388,2.10606,3.30031,2.28823,9.36159,50.3005,111.334,99.7439,13.7369,1.56787,2.00777,1.75321,1.41516,2.64676,9.58822,37.7338,32.3183,7.01524,1.02233,1.38223,1.06292,2.83777,1.62157,1.37285,3.12779,5.98771,1.95339,2.64685,1.34414,0.573658,1.47544,1.08670,1.39950,2.04709,2.50207,2.08728,1.78717,0.340347
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",7,15.1721,15.1295,0.0476114,0.000219527,0.0493404,0.000231393,0.0506135,0.000243387,0.0512668,0.000255384,0.0515181,0.000267803,56436.42218955457,0.00203809,0.00144413,4.44205,2.04334,1.99108,8421.56,-0.000990452,0.238273,1.12268,2.89082,1.11015,3.65197,2.22136,1.50189,0.471093,0.625921,2.51943,2.88300,1.69956,2.67551,0.371246,1.60218,4.46443,1.23622,1.95045,2.06801,2.01783,1.58711,9.78032,7.45935,3.04446,2.81959,1.87470,3.56428,0.638772,4.26459,26.8416,58.9258,62.0486,11.0287,2.00469,3.20367,3.05303,2.54771,22.3599,86.9626,692.164,123.432,18.4590,2.54773,2.48202,3.45169,1.72581,8.72497,51.1414,111.651,99.4945,14.9233,1.48273,2.07990,1.68151,0.789159,1.48175,8.01209,40.9992,34.3829,6.71046,1.66665,1.62487,1.76725,2.70216,1.56250,1.47013,3.38412,5.60673,2.52170,3.05498,0.886514,1.34140,0.839834,0.987820,1.91635,1.63650,2.87212,2.39560,1.60249,0.396317
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",8,15.1635,15.1148,0.0476096,0.000215244,0.0492923,0.000226044,0.0505781,0.000236970,0.0512680,0.000247825,0.0515697,0.000259017,56436.42221233380,0.00195965,0.00133008,4.36451,2.04445,1.97624,8511.56,0.557537,0.00159171,1.20560,2.81344,1.58896,3.89359,1.98645,1.58333,0.709654,1.01321,1.81479,3.20045,2.07602,3.29547,1.44420,1.58915,4.05804,1.22307,1.58365,1.53585,2.66052,1.68992,11.2014,7.24418,2.98933,2.13838,1.81987,4.24626,1.56138,4.56635,28.0313,58.7520,63.6342,10.6958,2.23054,3.27068,2.35069,2.55078,22.2045,86.2354,699.801,116.296,16.9703,2.78980,1.84394,3.51713,2.03101,9.34210,50.3606,112.609,100.773,13.0012,1.86615,2.91894,1.62645,1.21235,1.50639,9.70234,37.9278,31.9570,7.12896,1.53363,1.64903,0.990528,3.38066,1.23913,1.37776,3.21542,6.46884,2.35204,2.49631,1.35060,0.949176,1.30236,1.38013,1.99754,1.78945,2.48661,1.98392,2.00657,0.798890
"ch2/bcd/SPITZER_I2_46471680_0000_0000_1_bcd.fits",9,15.1546,15.1282,0.0476165,0.000214466,0.0493174,0.000225114,0.0506264,0.000235877,0.0513089,0.000246504,0.0515756,0.000257415,56436.42223511302,0.00206922,0.00130773,4.38174,2.01062,1.99926,8493.56,0.645995,0.807824,1.37524,2.90279,1.67738,3.74304,2.15373,1.19742,0.875788,1.28101,1.91758,2.31710,1.24560,2.68882,0.539650,1.46111,3.92749,1.17091,1.71330,1.42960,1.62660,1.34851,12.2626,9.06126,3.11908,2.42517,2.34019,2.92572,2.33211,4.71469,26.4183,62.6886,65.1424,11.1664,2.85814,3.65968,2.51629,2.79840,22.5302,85.5931,698.267,121.172,18.8027,2.95771,3.13498,2.99199,3.00874,8.42312,47.4829,109.154,100.073,14.6980,1.57617,1.78186,1.59922,1.50326,1.01213,8.24726,36.8700,32.4050,6.94540,1.50512,1.07759,2.66262,3.14141,1.92853,1.52646,2.96845,5.10275,1.86975,2.72114,1.65879,1.11604,1.31071,2.01214,2.16130,1.64172,2.41148,1.82445,1.05233,0.567129
